,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2019-05-01,275087.84707407124,547523.5098723829,241592.96822726136,342394.3139629737,347891.694155634,211718.66197885433,170721.18965408736,428654.7299674344,267280.19659771275,402371.3506809156,396203.42190339876,195283.99573749557,580430.005680586,304237.171729997,617229.2321166404,283582.4687275679,337892.9595375237,203102.86737101697,272998.9371334072,255570.96888941675,180377.05360026492,316169.14107060694,188036.26918460583,189263.1106007558,206156.63018684182,259696.8845027587,199476.30174220807,364088.8344157445,194195.7072665872,296770.1127205602,303988.3878318823,235603.20390153024,158288.79381833007,204843.03899543147,146606.3317835032,137727.97547267503,158188.54552357807,120879.25289653854,274497.5549487827,219483.94104927577,259594.82151842586,140428.2004244215,166337.84111299986,153340.8975118339,273538.594674018,249117.02588577286,137506.10088565198,207655.03810824224,180162.42342202357,161062.1831939585,154109.4667667531
2019-06-01,275695.3960085995,547127.0962244332,242000.17926458587,343371.8346627196,348978.3168279048,212199.85219182467,171485.4985301305,429732.83412045945,268259.3204470216,403760.722575719,396815.15812056226,195478.87617511753,580489.2858276975,304521.08500774886,617787.9731456251,284943.8926675912,338808.4548187253,203797.25577323363,274190.74310846126,256291.96466152195,180896.93929553454,316951.59039897076,188656.57652775288,190052.09134417446,206899.6343204315,259923.4031520834,200574.4508042604,364645.3068944045,195318.2229159445,297546.64478041686,305489.4906587185,236094.18740822395,158819.7630984304,205620.48493902627,147394.28858044566,138353.94619642195,158774.3877835221,120973.5701897957,276669.01589419815,220397.59896810006,259748.6735133339,140876.23528752744,166897.38303335433,153860.33292357062,273560.20228257024,250530.78694473975,138054.40332744134,208417.18695320876,180984.33363785548,161663.11380964573,154578.4086020021
2019-07-01,276143.90013630845,547543.6698583703,242526.70911089052,344368.47032835596,349514.1011458934,212710.39652133288,171865.8502049035,430142.12251776643,269246.85401851026,404983.22295167064,397270.90637835587,195373.04586822414,580166.4551804896,304768.7736221159,618169.7865857981,286543.5341963183,339687.1394039859,204500.92641895954,275374.3024259116,256799.06737383254,181390.59325871014,317512.2540925409,189355.99698508714,190815.0314522549,207643.16226255297,260481.6648278834,201684.0157969267,365050.99144023913,196217.88519383696,298099.4175111873,306611.64411591704,236801.8407383501,159483.72227491662,206429.96489084463,147973.25900354722,138905.31458518605,159398.14730599217,121168.71794077173,278848.65450561856,221386.599929211,259938.4542695894,141289.248107571,167296.51314190126,154336.90089217675,273302.020265656,251918.60257906435,138659.10967917347,209037.639741588,181673.06943878563,162125.39462775763,155106.18590337274
2019-08-01,276773.5910682458,549285.8986603374,243244.78575669354,345560.8355301186,349964.7037996438,213322.34301166027,172016.37171618524,430334.538040108,270457.9637575113,406300.4208223422,398076.8826384745,195269.24531906119,580205.4707300818,305295.5093092807,618198.7243028918,288008.93998245226,340833.09667503857,205315.72978665135,276926.1880663647,257287.92055571405,181710.9925071445,318117.5933717783,190090.1487489614,191566.40977973258,208465.31058228752,261255.44785139,202856.57910731257,365660.52136836416,196914.88325660047,298650.7427075992,307668.47773533844,238016.0410882162,160272.83627128534,207216.25907887353,148394.57965370998,139254.69656071844,160132.03508483595,121205.46577281889,281140.5925334086,222104.4751596712,260214.93554801014,141744.7104778577,167630.6375557176,154943.2642747325,273290.7395117511,253589.15326731917,139200.70545587895,209632.94133114428,182382.83097601056,162460.44263696662,155598.9494742427
2019-09-01,277496.14020527434,551948.9602144607,243958.6413226117,346212.65538845665,350186.400998788,213991.0306045802,172046.92607983414,430258.2156736455,271883.3298569266,407557.6164948191,398912.32910709805,195002.49088079223,580484.3505865597,305608.75864075293,618002.4445870941,289121.8082629913,342313.7163382944,206069.4854867508,278231.3246406995,257565.08899799385,181854.91859781122,318575.9222045986,190756.4634945936,192130.44747041014,209252.66925721875,262030.9327554677,203899.854025253,366185.81466999144,197482.09538650292,299261.7559732376,308738.73395071446,239088.4169424834,160880.55087439134,207892.54400606267,148426.49791576344,139226.06993004374,160795.22733088626,121062.26137634316,283282.14444589854,222367.55668461716,260290.07312909156,142086.7009887353,167765.62912874113,155454.22591651257,273100.0156575291,254811.7914609305,139488.8127992606,210162.621338225,183027.16887689524,162735.2274668594,156012.32911852142
2019-10-01,278443.2791396376,555088.13803682,244904.62730130236,346947.6141226664,350828.55775587255,214886.19610668588,172532.09809131167,430886.8282866064,273577.047126639,409429.8009282802,400165.38143908017,195074.21997485624,581012.6968342784,305894.80633461516,617864.9563359166,290182.8698095652,344206.8752881083,207035.43162971234,279434.37397966586,258123.23945036702,181986.28150796518,319084.12538467505,191596.0904927651,192859.44279945258,210300.93912610333,262991.02931134595,205129.5698315337,367135.5163637887,198188.04628146367,300138.2124523793,309877.95425805193,240374.27361357564,161666.7486632303,208668.05367675424,148688.12048342137,139423.85408371766,161543.99193277626,121068.67652341646,285793.34628266515,222791.9426749627,260526.025812646,142672.6603941278,168258.1513926304,156200.9876301411,272892.8511570626,256140.74546827553,140008.9249528991,211098.49631269972,183896.3083657755,163455.6048113927,156577.40914087117
2019-11-01,279700.50146827585,558506.0703101589,246198.51690776963,348415.43661064253,352098.635116846,215946.10652864198,173366.12812293312,432327.6769127473,275555.64464051597,411952.17722248397,401899.01317953545,195403.8096853144,582170.2694806638,306391.49886271096,618900.146296223,291529.38454827695,346615.90466551745,208221.85511720474,280676.27695283305,259120.4871600523,182499.83494192967,319959.84948982316,192664.88805622337,193858.18309442792,211629.04838179835,264360.92069520935,206603.85794301666,368743.6095018362,199261.06332371078,301699.77213038335,311378.5668220773,241827.82607304063,162738.41123919954,209623.6370708104,149136.4396265654,139751.46269827196,162476.44534451634,121222.11868558562,288629.8257015213,223458.23086250047,261059.75794764515,143481.52992606806,169028.41663110364,157165.90638903007,273057.7440420498,257526.9760959316,140907.5068173108,212255.13472029963,184896.38236442496,164269.53461021217,157415.49330491837
2019-12-01,281244.7145382753,562048.3599877795,247793.12872051366,350282.3753413283,353770.6254146414,217100.2050282765,174220.88867763255,434004.87618211313,277623.6844509961,415156.9103839632,403956.97792176716,196114.350158995,583683.9746866627,307216.3005041042,620488.665827934,292984.3498173421,349463.3578256905,209684.3777638192,282106.3304192508,260476.61412111064,183503.70384498523,321169.8474403051,193824.01147533584,195046.00469089617,213091.606776119,266049.1279532285,208202.20406644663,370904.2583826867,200692.18472591424,303404.54362505366,312849.92848983925,243281.05392466873,164115.4210212845,210714.05178603056,149854.94903637085,140291.54882971678,163559.6348236239,121468.77030190622,291825.9178462827,224302.27704559898,261924.7821970474,144437.8077691373,170039.7221635985,158264.03731694006,273844.2878032669,259285.4133929707,142190.35862147273,213578.29182293182,185989.60188415108,165085.4483538726,158336.38671534372
2020-01-01,282919.9534710239,564941.5456931997,249725.06507051582,352583.73958427476,355909.8534549673,218271.89638633622,175159.40025019497,436156.57641785877,280124.8985783111,418694.86917591986,406265.1140776947,197115.42732406373,586327.3887874557,308775.6715552318,622856.6053570434,294651.631648414,352469.0928287052,211269.6676506231,284004.6598453181,262098.58241714464,184914.6326229447,322704.7738229804,194968.4663277658,196315.39916831057,214456.5522950862,267535.6512511904,209986.2274300936,373761.93236825854,202181.23148432877,305805.0614634657,314103.9709454041,244818.10345167512,165396.90605224593,211893.53780339053,150311.2401328144,140450.42729621613,164766.25217700505,121531.36120183986,295100.35284046247,224647.8688912798,263092.57223601773,145417.33946436204,171051.0095645823,159311.55394464973,275027.88958119525,260529.53668697542,143693.76024405877,214573.64043365305,187005.4073637343,165392.54065278615,159366.0656074029
2020-02-01,284541.78839376284,567268.2497402723,251545.2028991911,354338.23664849595,357966.67441658466,219405.43842219925,176356.08532708776,438596.5006247713,282860.920441282,422568.2142781312,408836.38416141475,198281.72011593948,589958.163139637,310505.71686137916,625336.1821372345,296377.0582693338,355681.26026646444,212849.09577762746,286182.30875812616,263903.0014604558,186208.23868748374,324427.21815191355,196167.9347435322,197365.53323252453,215789.9723404261,268690.420099201,211606.93240981983,376669.6565481413,203376.65762037606,308274.77751843934,314903.01002673444,246447.1370553431,166465.51185178894,213010.74065303276,150880.22794800773,140738.5695773252,165958.69591989342,122020.28129423126,298535.5293078479,224879.90590919927,264343.9218118173,146250.2500469364,172167.32423894017,160475.77580822783,276378.2045198486,261487.41438190555,144967.2527307055,215418.85244361078,187978.15274165387,165695.20878427898,160410.83154831178
2020-03-01,286055.9165206125,569509.9198040895,253144.33708141698,355953.0863434151,360549.3651032508,220510.94022014295,177812.69183877017,441648.9661980651,285965.4297475889,426898.0420931314,411795.85124934354,199422.32676463586,594805.47359445,312428.27711625583,627743.2828777824,298532.6263856892,359085.06990863784,214345.988192396,288983.48023370403,265876.4856244184,187197.83903117382,326231.03278516006,197455.12773422574,198477.7198087354,217279.43160936376,269660.97950166115,213181.0162832356,379727.2283313449,204596.33270300602,311024.7943900037,315353.4883893442,248634.7588780371,167561.41585828896,214276.08640988727,151676.5412059678,141413.77169631174,167254.58479075585,122872.10240314373,302299.94774906524,225141.32346781334,266079.90073507704,147142.34267248397,173419.24347971682,161817.76254142716,277814.7619240457,262387.5713574926,145885.1361303466,216438.6930204768,188948.39852912293,166050.46973855895,161543.0431200777
2020-04-01,287325.4655620243,571579.857423732,254117.02383799743,357294.37132588116,363046.5734797577,221307.89880773984,179182.99206902666,444313.7616614054,288772.9784820907,431214.36450113374,414612.6712642291,200244.91549991447,599580.3624230423,313777.42428962915,629647.2006175645,300599.3534891238,362277.17328980815,215532.56165514133,291545.1966299997,267639.55525908386,187986.77981305882,327837.17675155494,198866.6443598481,199497.41048822805,218713.26009854776,270666.55445538,214507.92507953235,382109.5262762898,205860.00166637273,313354.39870122727,315410.74735321646,250903.78932814908,168701.47764803853,215587.00797647084,152826.7217262463,142348.81379222078,168501.16152317656,123976.62648410216,306046.97477393004,225831.80918155157,267756.45362464554,147915.0407392109,174547.10593424662,163123.15264438544,278903.8083484901,263668.723547758,146380.3861317068,217659.31639517695,189883.29274930558,166612.5828555326,162569.9908019416
2020-05-01,288001.17598694254,571841.2902240834,254385.27446792935,358461.32325458387,364896.8219592537,221592.4706366862,179848.91265091315,445908.60517601954,290723.1836835563,433956.74051551375,415956.8175637653,200351.47552906713,602307.9750288309,314124.8162690772,629921.1069936156,302266.0403902766,364185.98987267073,216113.3287923395,293135.30743577454,268552.54320017213,188244.84135130144,328533.00641398405,199722.9172485733,200377.3519577332,219661.04789895588,271536.4119137149,215450.6899288775,383154.6364641989,207010.84351369113,314387.2858464551,314618.25472895376,252820.4821824147,169666.04263344055,216641.1843761322,153785.23861256635,143093.20333985277,169403.97623804153,124740.47769815668,309045.416997023,226290.06946083243,268696.06429801503,148667.58939983032,175297.47521644467,163873.25807879874,279057.12224637455,264800.29674673564,146520.65224296003,218739.60796801525,190569.99414189116,167188.82083426285,163227.2888734647
2020-06-01,288432.02112165216,570602.7797214104,254519.78384236852,359092.1685155406,365605.8175662057,221762.7981818034,180077.85315056713,446626.2519558756,292062.23708483,435413.83851115435,416154.82697103574,200045.11111885693,602794.6568250213,313903.57011437666,629062.6999550388,303512.80465841026,365231.38331084145,216488.023932557,293776.85054682643,268771.02464750246,188147.81225084662,328657.5509254081,200076.94103103844,201143.1106573589,220358.58592489976,272148.46025038615,216167.1046353349,383219.4140778945,208143.9407228354,314488.03373813315,313506.80732323095,254422.2576434923,170485.19088792478,217350.74368155887,154558.0915565194,143363.05774199025,169943.2705795976,125054.34525866782,311222.39132829616,226570.85479831172,268855.9862681724,149344.96055599404,175708.5233503358,164336.44535366245,278879.1243930004,265676.196206369,146676.80801814084,219489.865939585,191178.36866986426,167682.47875995302,163686.84610164937
2020-07-01,289221.8258753033,570442.955737542,255094.31928143432,359270.8395411255,365655.4184407222,222428.62512162243,180330.60777092338,447452.42286426574,293634.81618080154,436654.4438652802,416319.3765385048,199759.2508175869,602994.5820467403,313951.67288903124,628647.245502625,304945.32363035454,366497.08379129256,217228.67787697504,294672.08981898514,268794.3407601808,187984.3519036681,329064.5932292159,200384.91008208887,202157.94868620357,221403.341597451,273064.8441716503,216950.05906153386,383448.4326709998,209655.16955958868,314590.4922903956,312934.6898465429,256328.12635874967,171356.7026726814,218044.56239503762,155491.11679409703,144124.92948362062,170456.6454816022,125328.15888476436,313489.61142543773,226875.03993745302,268911.4970763031,150295.58099721035,176471.9023378645,165171.6258771843,279318.6589727169,266614.2526830569,147121.27118767492,220486.67386258827,192116.12013444028,168394.5320379161,164353.21967022627
2020-08-01,291132.87615672586,573773.642631994,256678.04904625137,359680.51257847046,366635.10180091625,223874.9947789019,181319.82200164464,449987.06365980656,296374.3973135508,439908.9497998904,418089.673574806,200261.78924797638,605122.3231302446,315168.10825331305,630711.3446704561,307616.63027580647,369477.1690552609,218930.6098093368,296937.77181985765,269622.016295185,188664.70347723327,330618.5297262298,201415.42925309177,203733.8316926768,223394.9476776064,275147.59612968395,218404.21305963935,385508.46565527964,211801.96273940723,316193.8945530927,313810.0578905567,259426.3033637126,172662.6150944935,219535.2860752712,156864.46157702644,145444.6544867157,171363.86601338905,126071.28003841982,316946.1132675624,227642.69744420217,270154.5670437878,151722.46661831718,177921.35034983722,166575.82467458793,280984.59747592284,268130.46442991757,148220.22526386403,221977.74717841242,193715.01016103613,169376.50979433136,165726.4672814894
2020-09-01,294281.84535265627,581167.8930321251,259218.11964043128,361745.48999926605,369629.63641886035,226058.40254137435,183429.9791568868,454844.9221538247,300696.6269937924,445765.0782378209,421935.95849718596,201860.38878469446,609491.0590949807,317417.3294444983,635609.020739473,312112.37331355066,374514.3290005922,221651.84374015735,301041.29018855904,271774.8999192716,190449.0040319117,333673.04586067115,203607.86570955883,206090.1234380356,226393.26794299527,278980.0814859355,220861.9346814713,389710.1321025964,214661.91349412865,319600.20530426054,315699.7895707043,263960.55341695336,174595.3239348758,222252.5355696848,158778.267515315,147386.88097724895,173025.78762123376,127542.3131794659,322460.2067479338,229291.10456590282,272959.63567347097,153854.16570314567,180377.47400765106,168617.810724368,283897.59186475974,270358.18155887193,149976.57196943252,224432.4188932179,196082.90532708005,171105.95106087133,167908.6375084903
2020-10-01,298190.0687061974,590662.6219413462,262223.8307158928,365130.20001821016,374269.95142795885,228522.6203258139,186019.32584207182,461309.00528541085,305812.29393804196,453190.14195768256,427070.7669505011,204025.25030187087,613989.5822899196,320303.3295395977,641727.3354414114,317803.3730799411,380995.8494495812,225004.75767962527,306038.0205020663,274917.6237653024,192281.89279775388,337544.3142254869,206361.77782432883,208827.62530807403,229942.71958787018,283049.8465963255,223842.5072975507,395440.754195303,217789.83996501277,324332.88365535,317680.6213108175,269277.46646694373,176783.5617308712,225635.5251544901,160649.13746843685,148867.97958592392,175208.93611236484,129511.26175295253,329647.6896849138,230488.51612875125,277087.77487342496,156209.0834197979,183159.7578891029,170489.6103468866,287674.70054154,272778.3924779258,151972.7806431318,227026.22421277556,198610.14368942403,172981.02097157176,170584.4324771715
2020-11-01,302413.02282533207,601718.735088133,265752.85026931326,369603.3260991916,379982.2712042826,231332.97777221273,188966.70600617814,468828.6936884213,311468.40374138975,461527.53990024334,432929.7956639872,206583.8663823176,618724.0545930954,323984.13238018367,648990.446011979,324079.45503419737,388398.81754742307,228762.4240135186,312145.2281613835,278589.12306163384,193604.4924721075,341948.569036021,209656.82399987674,211786.2873839493,233756.92664465032,286863.0474192602,227094.94010156437,402260.64185433654,220872.68752377445,329975.1340792081,319604.99030806747,274977.6636638223,179105.82397622868,228955.8214829977,162459.20262827008,150068.21704002257,177950.33259132868,131851.51668773752,338516.2885792303,231463.3987257812,282089.0286566976,158653.7260710659,186133.95519852996,172359.15232220336,292452.79431370454,275554.4371974699,154300.93959685703,229912.67562380052,201186.2958892818,174796.3823218583,173529.57437109694
2020-12-01,306444.4268778115,612746.8189712195,269260.3916929713,374537.3912614709,386045.2679101142,234055.82400057113,191653.9200975269,476354.0009416289,316991.0959246294,469511.3979229031,438665.5725521589,208981.0545681951,622613.4820012924,328115.51032120857,656345.9437959628,330252.8614385322,395931.36736079905,232500.40477253206,318748.013026947,282212.5913205943,194130.50581876282,346202.55787676247,212758.5992022178,214569.6688749496,237536.48598869212,290575.9332278292,230053.47015989292,409333.85813625227,223686.90829287682,335934.5252120386,321236.15691799996,280548.87034183234,181096.94875596007,231796.4767570352,163855.38874148624,150903.6290982185,180619.4655134858,134098.73218476333,348444.42966226087,231739.71687725958,287294.3432010263,160764.11734363873,188677.87873688337,173881.91378648416,297926.63488203305,278108.22205504985,156585.30182324108,232408.07838123434,203461.88376540225,176047.37941274312,176292.83345233786
2021-01-01,310132.8444719684,621904.3821842299,272890.6390429284,379208.0715144659,391695.7190866007,236914.277631387,194416.70646593592,483159.49039454263,322430.782089724,477262.78355301445,444185.13011797634,211355.77011910337,625400.4141424842,332333.82896534336,663254.819885796,336151.2945655501,403488.39454842237,236244.80145560586,325531.66494652285,285542.1242107146,194488.7724389535,350142.60273305216,215614.3699862742,217172.115359035,241126.55542606223,294510.0328910818,233015.43063541796,416296.3214863099,226437.5073678218,341499.50844823854,322305.8209158945,285718.6327825587,182958.73467699497,234155.75036964877,165212.57272342296,151951.76538775596,183082.3905824395,136292.54050152292,359138.9367034623,232165.24501295722,292211.0553904635,162546.14931825132,190876.56215870308,175349.4854366417,303311.78604130005,280553.3430665864,158734.3044867727,234721.26726564043,205732.34331984236,176993.95010381387,178715.85037451144
2021-02-01,313795.0307498615,629739.4591122642,276507.38330529514,384082.00685517146,397438.098222316,239959.0237436809,197439.19388674895,489890.6179188266,328081.62735837227,485660.41052137787,450439.8214844812,213947.90962922105,627757.0876107296,336805.97327368014,670071.2896196485,342328.9455388452,411737.8368375755,240143.90332743013,332686.4779287021,288925.70577218424,195216.88662891893,354435.8526712774,218401.97704340113,219844.64926936742,244825.981565692,298890.8614978524,236204.44307641828,423647.8716386962,229642.5058769118,347309.4105519973,322883.7359533731,290721.3115279726,184887.9298825988,236453.98861460408,166687.2336852519,153262.0098045882,185559.6502489141,138365.5823672232,371025.7728974195,232713.19194913495,296954.50194302003,164195.4946729947,193164.8386583844,176933.66690112776,308620.3614167079,282972.64071913576,160698.72261764036,237247.09457876688,208189.85230849395,178076.54499918062,180995.7709555799
2021-03-01,317514.5286499056,636837.3908552709,280372.17040386656,388636.15119241964,402743.7032879802,243406.32305566772,200651.24242680715,496691.50173961645,334692.12190717476,495013.10642788187,458034.6191062012,216591.2488908997,631089.9086296525,342007.7610457413,677295.2782261771,348708.94002478797,420890.9583574014,244231.74754988772,340604.0281084047,292299.5675431604,196131.13108155,359169.7704321595,221303.6330990946,222608.18679028764,248606.60309316948,302657.8172818075,239589.88245708155,431519.39997281256,233084.4727254366,353347.9852769222,323134.625526691,295534.3174717767,186993.13810463497,238660.55280940587,168457.85617427397,154819.90288937575,188395.05168425592,140497.9270602271,384325.205043632,233178.91754748463,301574.57546217344,165842.95607341212,195892.329596867,178937.9284297804,313013.1278232045,285754.22844772344,162609.252036082,239985.96769776565,210979.36649295245,179422.16236971863,183341.81871227766
2021-04-01,321500.50141628855,646129.5266222443,284670.0195669698,392867.49613779475,408166.05809199443,247232.02507504894,203950.70967050816,504252.79012675496,342427.012710989,505648.82317263196,466871.0434637968,219081.80483943192,635530.0032059919,348122.0262200669,686162.584007965,355884.8227236487,431151.83302199485,248503.34815497443,349585.88195632416,296056.256261924,197070.954342865,364301.1517842952,224279.3898837952,225506.46658721802,252711.93882498797,306427.8937396942,243275.25453306152,439781.15166454087,236706.6262308303,359992.26771002956,324039.341743196,300812.95510432735,189337.0047578433,241390.58498287163,170423.80194857842,156615.72857159804,191448.11099057784,142275.62595583324,398631.42451170116,234078.9190695058,306139.54540209775,167548.22554955803,199141.45644461352,181314.28429778965,317261.61655674997,288804.69763077196,164491.59518168893,243245.2536856247,214094.17030120656,181159.14754896142,185866.25089555886
2021-05-01,325740.4178355409,657256.2945966178,289871.10119044315,397097.5659698271,413488.76696052594,251610.15362781368,207330.80905539464,512142.21250494453,351658.6710943926,516513.1115627967,476427.4467632847,221321.16401916268,640905.1515726304,355465.43741797796,696653.1680018953,363409.7749181669,442547.45396059006,253112.7715086846,359734.22906780074,300295.78844953765,198015.62053160672,369302.43163114804,227268.19979297204,228883.6994885941,257329.52723671775,311420.76103167236,247489.12135413554,447869.6748000335,240296.4336783222,366705.3335370656,326039.6004580444,306847.23090757546,191968.05117051754,245119.4245474981,172628.5301372763,158586.51596899237,194609.80271174372,143800.7992835169,413482.9972083816,235643.29280042808,310894.74018415774,169386.76896861696,202574.96010050733,184047.71123674503,321463.4493721018,291664.65976915514,166448.51197305776,247161.4495609648,217422.83456920902,183155.7223961104,188516.06884336067
2021-06-01,329919.6871388306,669202.7456821209,296238.55248641036,401059.3916017564,418758.35126093007,256294.48691730257,210831.91058803277,519606.0545656302,361807.28631513735,526704.4770599477,485811.82025996555,223655.14460565065,646013.0054517847,363843.09859024844,708485.4499467652,370829.5446541502,454086.6804844858,258108.79603465367,369924.18390711915,304921.1631759246,199256.90182987522,373726.4516411745,230401.62672753926,232842.9257102248,262535.92090928246,317886.58717555046,252689.66599131734,455201.58779122034,243932.00902820902,373005.00091505935,328770.0127785878,313775.322324402,194974.26011919416,249519.89976219952,175201.65790447764,160760.4432817106,197778.88093281328,145378.16589100912,426909.84180602495,237899.0555032161,315663.41620319366,171482.46498769065,205890.06352439418,186846.59557532318,326114.76052273775,294133.74563130125,168591.90973135395,251554.12398743865,220682.27157952634,185313.14583616043,191240.21484875094
2021-07-01,333072.46926793404,680000.2039507707,302759.12683913525,404559.60380200687,423461.9588520594,260591.9429088273,213465.79282885653,524670.9047754795,371917.7468876224,534983.851162953,493642.99823987746,225641.56540309926,648452.7228203523,372491.26086115785,718823.385673,376436.0360083641,464626.51600220037,262643.2682115188,379086.9817627632,308954.1007117634,200240.39638860011,376816.395939908,232674.66454664606,236836.52627834832,267373.86880315444,325325.08092796995,257916.90231138942,461563.8973970457,247138.06564857092,377515.9052207896,332699.463530732,320244.2115195431,197954.6633564838,253436.69819702758,177848.45604600073,162968.2034578265,200531.92531388847,146139.44105460317,437778.43811355275,240047.11014827443,319179.5527934238,173339.81169573677,208292.8197568242,189231.82552320568,329802.1345578543,296354.387884854,170418.65391573845,255896.20272567976,223036.61932583296,187241.09163530183,193156.97178940705
2021-08-01,334737.34250729094,687470.4814177467,308560.1021979011,406693.5144598721,426597.87765084644,263867.8218825551,214606.9942038036,526387.8948453773,380807.705815085,540033.467692091,499038.04310070915,226798.8558405642,647542.7070864496,380152.7765311598,725586.6664041352,378668.1013347052,472794.1573073327,266223.74503951566,386464.03548724955,311187.9047470067,200508.38788702185,378272.4142356168,233557.54222437076,239983.06513769345,270944.0965156371,330073.92532750056,261975.56497315885,466122.6274594381,249640.49104558156,379706.194767598,336209.6299512932,324252.69923614175,200282.1505388378,255430.05915492724,180128.0274357066,164897.95021113683,202319.6935934541,146007.61711461804,444854.87321599136,241483.89778096625,320635.2740480539,174556.37409490565,209523.03021858772,190826.4386262265,331860.91723842564,298359.6219738258,171837.22722418894,259064.4012877878,223978.84284025812,188444.50582860166,193810.06711415923
2021-09-01,335099.1892813319,692535.9874496375,313260.5352443864,407748.44463414093,428386.29140345386,266262.56768074044,214410.51804631125,525780.7079317911,388197.161459007,542943.6907791294,502397.34677696164,226951.9485308727,644369.1654647649,386395.21395106544,730531.7487231892,378069.7308510788,478881.8526697601,269025.63637361507,392029.4515382847,311734.23945678864,200237.60785806924,378375.87545425683,232791.50485868988,242270.8487991627,273287.6587028988,332273.53934196953,264704.97157112515,469448.3991465971,251223.50315032076,380045.81673561345,339390.76972434117,325740.82839942817,201785.0539053975,255800.71683361524,181652.08489786438,166258.50497772274,203123.8704003674,144828.39932964303,449197.79588636855,242019.4998449226,320064.089391709,174931.776520886,209785.39406494432,191629.27987288867,332191.4593920424,300114.85946924874,172714.66455612212,260987.01265387647,223607.993629168,189035.36406107232,193350.12043865267
2021-10-01,335573.81462504354,697058.1907653931,317888.5244884738,409272.4607153434,429940.34235731215,268746.6940343003,214138.48792662192,525382.1830624037,394761.53062544856,545018.4782612061,505849.7316993223,227113.96878997455,642248.0946422945,391895.0229548612,736708.0526337434,376876.5545306397,483871.36823327094,272301.320877004,397208.4661936673,311799.8063710921,200509.51744353652,378748.72004719824,232180.38467094718,244612.739808024,275508.69751208695,332534.8824410929,267346.50849024946,472436.565248406,252594.56571163345,380129.1646628213,341536.5859956488,326060.99963239825,203220.38611810238,255572.8417770775,183078.24082363388,167719.94931319766,203979.33695627315,144471.9470715717,452592.20251357724,242490.77784137437,319462.3150590397,175403.74478644776,210287.36623710336,192318.09311662117,332825.2743741767,302218.9471442097,174092.66444577937,262560.5608811369,223268.95299952236,189643.19650277714,193071.3351681498
2021-11-01,336924.37964873784,703020.8115147803,323065.72838233475,411563.6639107508,432339.6084785545,271962.95645986125,214483.40097071347,526310.1313201439,401013.46420020104,548168.9343197389,510511.3835153438,227817.4627822719,641188.2379169705,397599.92694907374,745382.8376203306,377248.7624214666,488727.3090279463,276463.1085413491,402531.65238943376,312624.43531281856,201588.25975924384,379858.5747809974,232289.45523432168,247548.41181794906,278385.3450444961,333876.5259564873,271013.5210330189,475949.9523109605,254396.14770158427,381040.24219780834,343001.9994925105,327414.7547510688,205192.7864799239,255988.52560310278,184807.8754061683,169803.9931989809,205396.69016620264,145021.5478815773,456037.4191276058,243268.0526508077,319690.7167355425,176313.4653812869,211518.59253697525,193402.06185575447,334502.5801820803,304851.19484033657,175867.65028799544,264782.8464111989,223714.98366366606,190638.59890143134,193461.8999788252
2021-12-01,339315.50264169014,710371.3726449772,328661.99221205735,414271.93627496244,435360.5577593388,275659.9549394667,215348.1133848837,528426.8325672298,406883.345267806,552686.5901039168,516165.3196052793,229252.82980244816,640404.6328665735,403207.2831301091,754619.6869779878,379250.6610415955,494073.39279910363,281230.47009165835,408389.92627855414,314099.15722953336,203012.20521457747,381868.94524846645,233270.66724521865,250831.58433433584,281614.491524858,336076.95146974473,275376.05138077616,479882.79460976156,256727.5998695069,382791.51034258533,344688.1597550961,329605.0402676717,207354.17128687163,257078.0356594725,186852.55583438565,172033.64841803967,207202.09897560452,146050.62587897573,459931.7490718454,244631.32786452654,321279.19723647967,177640.9931277132,213369.60811882062,194820.4932659722,337346.207496306,307761.0964612852,177935.01715871808,267888.38286411605,224959.34002729892,191922.6574374448,194329.15667335026
2022-01-01,343173.26816242957,720622.5554257982,335687.24228061107,417462.2649380536,439297.5151126339,280523.87820209825,217532.63436628514,533658.5950134946,412988.8904878868,560927.5114610101,523798.29131727555,231774.1174843068,641320.3453228947,410090.9960676139,769691.1753280574,384620.06175854104,501634.0273697374,287339.595625659,415874.38896750513,316883.2798265374,204627.04646464763,384838.7342183948,235646.3165162933,254954.9114648809,286263.390270317,340203.7582777408,280784.25320315786,485167.3980746202,260090.28551110602,386824.742067046,345990.5085616009,333754.5412107394,209748.36052018692,259233.3248278078,189149.8581517519,173830.99079360988,209947.96935438036,148084.81049697343,464723.6126111452,246714.63276653903,325001.1649161174,179658.5374520428,216192.6079694534,197177.0596545787,341549.7691110046,311155.16214893345,180504.36195556322,272145.734408526,227487.58903924262,193849.73783458277,196437.1074164979
